symbolic_formula,modelo,arquitectura,tiempo
1,CTGAN,10-5,4.2750034481287e-05
1,CTGAN,10-5,4.250300116837025e-05
1,CTGAN,10-5,4.2354920879006386e-05
1,CTGAN,10-5,4.247110337018967e-05
1,CTGAN,10-5,4.236586391925812e-05
1,CTGAN,10-5,4.247808828949928e-05
1,CTGAN,10-5,4.24280297011137e-05
1,CTGAN,10-5,4.2455969378352165e-05
1,CTGAN,10-5,4.2411964386701584e-05
1,CTGAN,10-5,4.3162843212485313e-05
1,CTGAN,10-5,4.359288141131401e-05
1,CTGAN,10-5,4.28550411015749e-05
1,CTGAN,10-5,4.247715696692467e-05
1,CTGAN,10-5,4.299287684261799e-05
1,CTGAN,10-5,4.268810153007507e-05
1,CTGAN,10-5,4.259101115167141e-05
1,CTGAN,10-5,4.3261097744107246e-05
1,CTGAN,10-5,4.315306432545185e-05
1,CTGAN,10-5,4.2424071580171585e-05
1,CTGAN,10-5,4.2700208723545074e-05
1,CTGAN,10-5,4.28580678999424e-05
1,CTGAN,10-5,4.28459607064724e-05
1,CTGAN,10-5,4.548393189907074e-05
1,CTGAN,10-5,4.257005639374256e-05
1,CTGAN,10-5,4.31290827691555e-05
1,CTGAN,10-5,4.288600757718086e-05
1,CTGAN,10-5,4.302104935050011e-05
1,CTGAN,10-5,4.2699044570326805e-05
1,CTGAN,10-5,4.254700616002083e-05
1,CTGAN,10-5,4.257890395820141e-05
1,CTGAN,10-5,4.261103458702564e-05
1,CTGAN,10-5,4.272419027984142e-05
1,CTGAN,10-5,4.758802242577076e-05
1,CTGAN,10-5,4.298705607652664e-05
1,CTGAN,10-5,4.2933039367198944e-05
1,CTGAN,10-5,4.3312087655067444e-05
1,CTGAN,10-5,5.156407132744789e-05
1,CTGAN,10-5,4.523410461843014e-05
1,CTGAN,10-5,4.513608291745186e-05
1,CTGAN,10-5,4.2893923819065094e-05
1,CTGAN,10-5,4.253815859556198e-05
1,CTGAN,10-5,4.244409501552582e-05
1,CTGAN,10-5,4.239799454808235e-05
1,CTGAN,10-5,4.239007830619812e-05
1,CTGAN,10-5,4.220218397676945e-05
1,CTGAN,10-5,4.578218795359135e-05
1,CTGAN,10-5,4.237494431436062e-05
1,CTGAN,10-5,4.236889071762562e-05
1,CTGAN,10-5,4.2274827137589455e-05
1,CTGAN,10-5,4.24669124186039e-05
1,CTGAN,10-5,4.2225001379847527e-05
1,CTGAN,10-5,4.228414036333561e-05
1,CTGAN,10-5,4.217890091240406e-05
1,CTGAN,10-5,4.223291762173176e-05
1,CTGAN,10-5,4.2193103581666946e-05
1,CTGAN,10-5,4.238286055624485e-05
1,CTGAN,10-5,4.24820464104414e-05
1,CTGAN,10-5,4.235398955643177e-05
1,CTGAN,10-5,4.2501138523221016e-05
1,CTGAN,10-5,4.23649325966835e-05
1,CTGAN,10-5,4.245806485414505e-05
1,CTGAN,10-5,4.229508340358734e-05
1,CTGAN,10-5,4.268903285264969e-05
1,CTGAN,10-5,4.237820394337177e-05
1,CTGAN,10-5,4.2425934225320816e-05
1,CTGAN,10-5,4.230299964547157e-05
1,CTGAN,10-5,4.244199953973293e-05
1,CTGAN,10-5,4.233606159687042e-05
1,CTGAN,10-5,4.504900425672531e-05
1,CTGAN,10-5,4.240404814481735e-05
1,CTGAN,10-5,4.2421044781804085e-05
1,CTGAN,10-5,4.227086901664734e-05
1,CTGAN,10-5,4.229601472616196e-05
1,CTGAN,10-5,4.2360974475741386e-05
1,CTGAN,10-5,4.235398955643177e-05
1,CTGAN,10-5,4.24371100962162e-05
1,CTGAN,10-5,4.240800626575947e-05
1,CTGAN,10-5,4.2428961023688316e-05
1,CTGAN,10-5,4.249787889420986e-05
1,CTGAN,10-5,4.2310915887355804e-05
1,CTGAN,10-5,4.237191751599312e-05
1,CTGAN,10-5,4.232791252434254e-05
1,CTGAN,10-5,4.2418017983436584e-05
1,CTGAN,10-5,4.2309053242206573e-05
1,CTGAN,10-5,4.2724888771772385e-05
1,CTGAN,10-5,4.2550964280962944e-05
1,CTGAN,10-5,4.2489031329751015e-05
1,CTGAN,10-5,4.2486004531383514e-05
1,CTGAN,10-5,4.245387390255928e-05
1,CTGAN,10-5,4.2279018089175224e-05
1,CTGAN,10-5,4.244782030582428e-05
1,CTGAN,10-5,5.236407741904259e-05
1,CTGAN,10-5,0.00014251796528697014
1,CTGAN,10-5,0.00010826205834746361
1,CTGAN,10-5,4.637404344975948e-05
1,CTGAN,10-5,4.309602081775665e-05
1,CTGAN,10-5,4.265597090125084e-05
1,CTGAN,10-5,4.239380359649658e-05
1,CTGAN,10-5,4.244595766067505e-05
1,CTGAN,10-5,4.229508340358734e-05
1,CTGAN,10-5,4.241010174155235e-05
1,CTGAN,10-5,4.260893911123276e-05
1,CTGAN,10-5,4.2381929233670235e-05
1,CTGAN,10-5,4.251091741025448e-05
1,CTGAN,10-5,4.246900789439678e-05
1,CTGAN,10-5,4.241103306412697e-05
1,CTGAN,10-5,4.250789061188698e-05
1,CTGAN,10-5,4.242011345922947e-05
1,CTGAN,10-5,4.268297925591469e-05
1,CTGAN,10-5,4.2523955926299095e-05
1,CTGAN,10-5,4.7767069190740585e-05
1,CTGAN,10-5,4.282989539206028e-05
1,CTGAN,10-5,4.233792424201965e-05
1,CTGAN,10-5,4.2372848838567734e-05
1,CTGAN,10-5,4.2530009523034096e-05
1,CTGAN,10-5,4.2316969484090805e-05
1,CTGAN,10-5,4.2392173781991005e-05
1,CTGAN,10-5,4.239799454808235e-05
1,CTGAN,10-5,4.235818050801754e-05
1,CTGAN,10-5,4.231603816151619e-05
1,CTGAN,10-5,4.2564934119582176e-05
1,CTGAN,10-5,4.2486004531383514e-05
1,CTGAN,10-5,4.2354920879006386e-05
1,CTGAN,10-5,4.233815707266331e-05
1,CTGAN,10-5,4.2392872273921967e-05
1,CTGAN,10-5,4.243594594299793e-05
1,CTGAN,10-5,4.24729660153389e-05
1,CTGAN,10-5,4.246900789439678e-05
1,CTGAN,10-5,4.234910011291504e-05
1,CTGAN,10-5,4.2448053136467934e-05
1,CTGAN,10-5,4.258984699845314e-05
1,CTGAN,10-5,4.259101115167141e-05
1,CTGAN,10-5,4.257285036146641e-05
1,CTGAN,10-5,4.2449915781617165e-05
1,CTGAN,10-5,4.875403828918934e-05
1,CTGAN,10-5,4.251394420862198e-05
1,CTGAN,10-5,4.2419182136654854e-05
1,CTGAN,10-5,4.239799454808235e-05
1,CTGAN,10-5,4.248088225722313e-05
1,CTGAN,10-5,4.236702807247639e-05
1,CTGAN,10-5,4.2632920667529106e-05
1,CTGAN,10-5,4.2397063225507736e-05
1,CTGAN,10-5,4.237610846757889e-05
1,CTGAN,10-5,4.251115024089813e-05
1,CTGAN,10-5,4.226388409733772e-05
1,CTGAN,10-5,4.233699291944504e-05
1,CTGAN,10-5,4.244595766067505e-05
1,CTGAN,10-5,4.233000800013542e-05
1,CTGAN,10-5,4.236586391925812e-05
1,CTGAN,10-5,4.236609674990177e-05
1,CTGAN,10-5,4.238216206431389e-05
1,CTGAN,10-5,4.2285071685910225e-05
1,CTGAN,10-5,4.2380066588521004e-05
1,CTGAN,10-5,4.2428961023688316e-05
1,CTGAN,10-5,4.288903437554836e-05
1,CTGAN,10-5,4.2490893974900246e-05
1,CTGAN,10-5,4.2348168790340424e-05
1,CTGAN,10-5,4.539499059319496e-05
1,CTGAN,10-5,4.2525120079517365e-05
1,CTGAN,10-5,4.270998761057854e-05
1,CTGAN,10-5,4.2421044781804085e-05
1,CTGAN,10-5,4.2428961023688316e-05
1,CTGAN,10-5,4.2374012991786e-05
1,CTGAN,10-5,4.233513027429581e-05
1,CTGAN,10-5,4.248996265232563e-05
1,CTGAN,10-5,4.24759928137064e-05
1,CTGAN,10-5,4.430604167282581e-05
1,CTGAN,10-5,4.263012669980526e-05
1,CTGAN,10-5,4.264595918357372e-05
1,CTGAN,10-5,4.261685535311699e-05
1,CTGAN,10-5,4.2458996176719666e-05
1,CTGAN,10-5,4.240614362061024e-05
1,CTGAN,10-5,4.24759928137064e-05
1,CTGAN,10-5,4.2457133531570435e-05
1,CTGAN,10-5,4.243804141879082e-05
1,CTGAN,10-5,4.244595766067505e-05
1,CTGAN,10-5,4.2750034481287e-05
1,CTGAN,10-5,4.247413016855717e-05
1,CTGAN,10-5,4.267087206244469e-05
1,CTGAN,10-5,4.244595766067505e-05
1,CTGAN,10-5,4.4767046347260475e-05
1,CTGAN,10-5,4.2553991079330444e-05
1,CTGAN,10-5,4.228297621011734e-05
1,CTGAN,10-5,4.238402470946312e-05
1,CTGAN,10-5,4.244595766067505e-05
1,CTGAN,10-5,4.231603816151619e-05
1,CTGAN,10-5,4.236004315316677e-05
1,CTGAN,10-5,4.2356085032224655e-05
1,CTGAN,10-5,4.228902980685234e-05
1,CTGAN,10-5,4.2397063225507736e-05
1,CTGAN,10-5,4.2261090129613876e-05
1,CTGAN,10-5,4.235096275806427e-05
1,CTGAN,10-5,4.24340832978487e-05
1,CTGAN,10-5,4.238402470946312e-05
1,CTGAN,10-5,4.250602796673775e-05
1,CTGAN,10-5,4.241708666086197e-05
1,CTGAN,10-5,4.24159225076437e-05
1,CTGAN,10-5,4.2443862184882164e-05
1,CTGAN,10-5,4.2419880628585815e-05
1,CTGAN,10-5,4.225410521030426e-05
1,CTGAN,10-5,4.274188540875912e-05
1,CTGAN,10-5,4.2560044676065445e-05
1,CTGAN,10-5,4.247319884598255e-05
1,CTGAN,10-5,4.488206468522549e-05
1,CTGAN,10-5,4.251394420862198e-05
1,CTGAN,10-5,4.236912354826927e-05
1,CTGAN,10-5,4.2424071580171585e-05
1,CTGAN,10-5,4.2520929127931595e-05
1,CTGAN,10-5,4.24790196120739e-05
1,CTGAN,10-5,4.240614362061024e-05
1,CTGAN,10-5,4.233908839523792e-05
1,CTGAN,10-5,4.247482866048813e-05
1,CTGAN,10-5,4.235096275806427e-05
1,CTGAN,10-5,4.258216358721256e-05
1,CTGAN,10-5,4.24401368945837e-05
1,CTGAN,10-5,4.2446888983249664e-05
1,CTGAN,10-5,4.250789061188698e-05
1,CTGAN,10-5,4.24431636929512e-05
1,CTGAN,10-5,4.2378902435302734e-05
1,CTGAN,10-5,4.251720383763313e-05
1,CTGAN,10-5,4.2394036427140236e-05
1,CTGAN,10-5,4.229508340358734e-05
1,CTGAN,10-5,4.284013994038105e-05
1,CTGAN,10-5,4.268297925591469e-05
2,CTGAN,10-5,5.7925935834646225e-05
2,CTGAN,10-5,5.397316999733448e-05
2,CTGAN,10-5,5.700881592929363e-05
2,CTGAN,10-5,5.3887953981757164e-05
2,CTGAN,10-5,5.3712865337729454e-05
2,CTGAN,10-5,5.377200432121754e-05
2,CTGAN,10-5,5.38479071110487e-05
2,CTGAN,10-5,5.3791096433997154e-05
2,CTGAN,10-5,5.391519516706467e-05
2,CTGAN,10-5,5.374709144234657e-05
2,CTGAN,10-5,5.38539607077837e-05
2,CTGAN,10-5,5.388399586081505e-05
2,CTGAN,10-5,5.369400605559349e-05
2,CTGAN,10-5,5.368213169276714e-05
2,CTGAN,10-5,5.3697964176535606e-05
2,CTGAN,10-5,5.3968047723174095e-05
2,CTGAN,10-5,5.388003773987293e-05
2,CTGAN,10-5,5.387281998991966e-05
2,CTGAN,10-5,5.376618355512619e-05
2,CTGAN,10-5,5.3734052926301956e-05
2,CTGAN,10-5,5.622394382953644e-05
2,CTGAN,10-5,5.371100269258022e-05
2,CTGAN,10-5,5.413987673819065e-05
2,CTGAN,10-5,5.375104956328869e-05
2,CTGAN,10-5,5.3448136895895004e-05
2,CTGAN,10-5,5.350401625037193e-05
2,CTGAN,10-5,5.376501940190792e-05
2,CTGAN,10-5,5.393894389271736e-05
2,CTGAN,10-5,5.3473981097340584e-05
2,CTGAN,10-5,5.371193401515484e-05
2,CTGAN,10-5,5.3832074627280235e-05
2,CTGAN,10-5,5.357107147574425e-05
2,CTGAN,10-5,5.350098945200443e-05
2,CTGAN,10-5,5.350098945200443e-05
2,CTGAN,10-5,5.3688883781433105e-05
2,CTGAN,10-5,5.361693911254406e-05
2,CTGAN,10-5,5.360296927392483e-05
2,CTGAN,10-5,5.391007289290428e-05
2,CTGAN,10-5,5.38600143045187e-05
2,CTGAN,10-5,5.642813630402088e-05
2,CTGAN,10-5,5.35440631210804e-05
2,CTGAN,10-5,5.3585972636938095e-05
2,CTGAN,10-5,5.377107299864292e-05
2,CTGAN,10-5,5.38630411028862e-05
2,CTGAN,10-5,5.4170843213796616e-05
2,CTGAN,10-5,5.370611324906349e-05
2,CTGAN,10-5,5.380809307098389e-05
2,CTGAN,10-5,5.381484515964985e-05
2,CTGAN,10-5,5.389912985265255e-05
2,CTGAN,10-5,5.3541967645287514e-05
2,CTGAN,10-5,5.393289029598236e-05
2,CTGAN,10-5,5.374406464397907e-05
2,CTGAN,10-5,5.350401625037193e-05
2,CTGAN,10-5,5.3549883887171745e-05
2,CTGAN,10-5,5.389004945755005e-05
2,CTGAN,10-5,5.376199260354042e-05
2,CTGAN,10-5,5.377409979701042e-05
2,CTGAN,10-5,5.6068180128932e-05
2,CTGAN,10-5,5.374499596655369e-05
2,CTGAN,10-5,5.3726835176348686e-05
2,CTGAN,10-5,5.345512181520462e-05
2,CTGAN,10-5,5.351402796804905e-05
2,CTGAN,10-5,5.415710620582104e-05
2,CTGAN,10-5,5.3721945732831955e-05
2,CTGAN,10-5,5.377503111958504e-05
2,CTGAN,10-5,5.3511932492256165e-05
2,CTGAN,10-5,5.3759897127747536e-05
2,CTGAN,10-5,5.378713831305504e-05
2,CTGAN,10-5,5.395011976361275e-05
2,CTGAN,10-5,5.369097925722599e-05
2,CTGAN,10-5,5.389307625591755e-05
2,CTGAN,10-5,6.466801278293133e-05
2,CTGAN,10-5,7.900409400463104e-05
2,CTGAN,10-5,7.311999797821045e-05
2,CTGAN,10-5,5.976180545985699e-05
2,CTGAN,10-5,5.4413918405771255e-05
2,CTGAN,10-5,5.4051168262958527e-05
2,CTGAN,10-5,5.3890980780124664e-05
2,CTGAN,10-5,5.380692891776562e-05
2,CTGAN,10-5,5.432893522083759e-05
2,CTGAN,10-5,5.377409979701042e-05
2,CTGAN,10-5,5.3913798183202744e-05
2,CTGAN,10-5,5.394779145717621e-05
2,CTGAN,10-5,5.4060015827417374e-05
2,CTGAN,10-5,5.3927069529891014e-05
2,CTGAN,10-5,5.359388887882233e-05
2,CTGAN,10-5,5.408516153693199e-05
2,CTGAN,10-5,5.4172007367014885e-05
2,CTGAN,10-5,5.39170578122139e-05
2,CTGAN,10-5,5.391309969127178e-05
2,CTGAN,10-5,5.430891178548336e-05
2,CTGAN,10-5,5.4450007155537605e-05
2,CTGAN,10-5,5.4199015721678734e-05
2,CTGAN,10-5,5.673803389072418e-05
2,CTGAN,10-5,5.38812018930912e-05
2,CTGAN,10-5,5.4004136472940445e-05
2,CTGAN,10-5,5.394686013460159e-05
2,CTGAN,10-5,5.366699770092964e-05
2,CTGAN,10-5,5.395500920712948e-05
2,CTGAN,10-5,5.3952913731336594e-05
2,CTGAN,10-5,5.394290201365948e-05
2,CTGAN,10-5,5.403999239206314e-05
2,CTGAN,10-5,5.384092219173908e-05
2,CTGAN,10-5,5.3865136578679085e-05
2,CTGAN,10-5,5.3729163482785225e-05
2,CTGAN,10-5,5.3629977628588676e-05
2,CTGAN,10-5,5.395198240876198e-05
2,CTGAN,10-5,5.3972937166690826e-05
2,CTGAN,10-5,5.374313332140446e-05
2,CTGAN,10-5,5.382811650633812e-05
2,CTGAN,10-5,5.398504436016083e-05
2,CTGAN,10-5,5.6773191317915916e-05
2,CTGAN,10-5,5.386490374803543e-05
2,CTGAN,10-5,5.374103784561157e-05
2,CTGAN,10-5,5.4383883252739906e-05
2,CTGAN,10-5,5.3921015933156013e-05
2,CTGAN,10-5,5.3805997595191e-05
2,CTGAN,10-5,5.377898924052715e-05
2,CTGAN,10-5,5.407584831118584e-05
2,CTGAN,10-5,5.392194725573063e-05
2,CTGAN,10-5,5.377293564379215e-05
2,CTGAN,10-5,5.375710316002369e-05
2,CTGAN,10-5,5.397596396505833e-05
2,CTGAN,10-5,5.3900061175227165e-05
2,CTGAN,10-5,5.365000106394291e-05
2,CTGAN,10-5,5.413312464952469e-05
2,CTGAN,10-5,5.436409264802933e-05
2,CTGAN,10-5,5.443696863949299e-05
2,CTGAN,10-5,5.402509123086929e-05
2,CTGAN,10-5,5.6859105825424194e-05
2,CTGAN,10-5,5.424092523753643e-05
2,CTGAN,10-5,5.5029988288879395e-05
2,CTGAN,10-5,5.399715155363083e-05
2,CTGAN,10-5,5.9142941609025e-05
2,CTGAN,10-5,5.45429065823555e-05
2,CTGAN,10-5,5.4650940001010895e-05
2,CTGAN,10-5,5.4415082558989525e-05
2,CTGAN,10-5,5.421810783445835e-05
2,CTGAN,10-5,5.468004383146763e-05
2,CTGAN,10-5,5.901488475501537e-05
2,CTGAN,10-5,5.3799943998456e-05
2,CTGAN,10-5,5.429098382592201e-05
2,CTGAN,10-5,5.4230913519859314e-05
2,CTGAN,10-5,5.42360357940197e-05
2,CTGAN,10-5,5.42900525033474e-05
2,CTGAN,10-5,5.401903763413429e-05
2,CTGAN,10-5,5.439086817204952e-05
2,CTGAN,10-5,5.704490467905998e-05
2,CTGAN,10-5,5.4606935009360313e-05
2,CTGAN,10-5,5.408492870628834e-05
2,CTGAN,10-5,5.463510751724243e-05
2,CTGAN,10-5,5.429703742265701e-05
2,CTGAN,10-5,5.487189628183842e-05
2,CTGAN,10-5,5.450798198580742e-05
2,CTGAN,10-5,5.4039061069488525e-05
2,CTGAN,10-5,5.436292849481106e-05
2,CTGAN,10-5,5.429191514849663e-05
2,CTGAN,10-5,5.4490985348820686e-05
2,CTGAN,10-5,5.427398718893528e-05
2,CTGAN,10-5,5.45938964933157e-05
2,CTGAN,10-5,5.48018142580986e-05
2,CTGAN,10-5,5.450216121971607e-05
2,CTGAN,10-5,5.425000563263893e-05
2,CTGAN,10-5,5.430006422102451e-05
2,CTGAN,10-5,5.449703894555569e-05
2,CTGAN,10-5,6.136391311883926e-05
2,CTGAN,10-5,5.4900068789720535e-05
2,CTGAN,10-5,5.3992029279470444e-05
2,CTGAN,10-5,5.4530100896954536e-05
2,CTGAN,10-5,5.430285818874836e-05
2,CTGAN,10-5,5.429703742265701e-05
2,CTGAN,10-5,5.431496538221836e-05
2,CTGAN,10-5,5.416199564933777e-05
2,CTGAN,10-5,5.498598329722881e-05
2,CTGAN,10-5,5.5211130529642105e-05
2,CTGAN,10-5,5.4317060858011246e-05
2,CTGAN,10-5,5.496782250702381e-05
2,CTGAN,10-5,5.6108925491571426e-05
2,CTGAN,10-5,5.5267009884119034e-05
2,CTGAN,10-5,5.4696109145879745e-05
2,CTGAN,10-5,5.4521020501852036e-05
2,CTGAN,10-5,5.44858630746603e-05
2,CTGAN,10-5,5.480414256453514e-05
2,CTGAN,10-5,5.787797272205353e-05
2,CTGAN,10-5,5.4955948144197464e-05
2,CTGAN,10-5,5.429401062428951e-05
2,CTGAN,10-5,5.4989010095596313e-05
2,CTGAN,10-5,5.512894131243229e-05
2,CTGAN,10-5,5.415594205260277e-05
2,CTGAN,10-5,5.442602559924126e-05
2,CTGAN,10-5,5.478109233081341e-05
2,CTGAN,10-5,5.45999500900507e-05
2,CTGAN,10-5,5.4517993703484535e-05
2,CTGAN,10-5,5.41189219802618e-05
2,CTGAN,10-5,5.426909774541855e-05
2,CTGAN,10-5,5.413987673819065e-05
2,CTGAN,10-5,5.4355012252926826e-05
2,CTGAN,10-5,5.649891681969166e-05
2,CTGAN,10-5,5.4421136155724525e-05
2,CTGAN,10-5,5.4490985348820686e-05
2,CTGAN,10-5,5.452590994536877e-05
2,CTGAN,10-5,5.7617900893092155e-05
2,CTGAN,10-5,5.4805073887109756e-05
2,CTGAN,10-5,5.443603731691837e-05
2,CTGAN,10-5,5.422183312475681e-05
2,CTGAN,10-5,5.4680975154042244e-05
2,CTGAN,10-5,5.502300336956978e-05
2,CTGAN,10-5,5.5006006732583046e-05
2,CTGAN,10-5,5.422509275376797e-05
2,CTGAN,10-5,5.418295040726662e-05
2,CTGAN,10-5,5.4350122809410095e-05
2,CTGAN,10-5,5.4612988606095314e-05
2,CTGAN,10-5,5.444604903459549e-05
2,CTGAN,10-5,5.401717498898506e-05
2,CTGAN,10-5,5.453289486467838e-05
2,CTGAN,10-5,5.453708581626415e-05
2,CTGAN,10-5,5.4412055760622025e-05
2,CTGAN,10-5,5.519692786037922e-05
2,CTGAN,10-5,5.400786176323891e-05
2,CTGAN,10-5,5.4205069318413734e-05
2,CTGAN,10-5,5.766586400568485e-05
2,CTGAN,10-5,5.429098382592201e-05
2,CTGAN,10-5,5.49911055713892e-05
2,CTGAN,10-5,5.5042095482349396e-05
2,CTGAN,10-5,5.446397699415684e-05
2,CTGAN,10-5,5.494407378137112e-05
2,CTGAN,10-5,5.46241644769907e-05
2,CTGAN,10-5,5.4394127801060677e-05
2,CTGAN,10-5,5.4868170991539955e-05
2,CTGAN,10-5,5.501392297446728e-05
2,CTGAN,10-5,5.4570846259593964e-05
2,CTGAN,10-5,5.463999696075916e-05
2,CTGAN,10-5,5.407608114182949e-05
2,CTGAN,10-5,5.408702418208122e-05
2,CTGAN,10-5,5.425093695521355e-05
2,CTGAN,10-5,5.4371077567338943e-05
2,CTGAN,10-5,5.4551055654883385e-05
2,CTGAN,10-5,5.453499034047127e-05
2,CTGAN,10-5,5.857483483850956e-05
2,CTGAN,10-5,5.4697971791028976e-05
2,CTGAN,10-5,5.478598177433014e-05
2,CTGAN,10-5,5.406816489994526e-05
2,CTGAN,10-5,5.399412475526333e-05
2,CTGAN,10-5,5.467399023473263e-05
2,CTGAN,10-5,5.467096343636513e-05
2,CTGAN,10-5,5.433196201920509e-05
2,CTGAN,10-5,5.4191797971725464e-05
2,CTGAN,10-5,7.102685049176216e-05
2,CTGAN,10-5,6.377906538546085e-05
2,CTGAN,10-5,6.271293386816978e-05
2,CTGAN,10-5,5.9927813708782196e-05
2,CTGAN,10-5,6.3357874751091e-05
2,CTGAN,10-5,8.427887223660946e-05
2,CTGAN,10-5,5.6456075981259346e-05
2,CTGAN,10-5,5.7996949180960655e-05
2,CTGAN,10-5,5.3894007578492165e-05
2,CTGAN,10-5,5.416315980255604e-05
2,CTGAN,10-5,5.58788888156414e-05
2,CTGAN,10-5,5.663209594786167e-05
2,CTGAN,10-5,5.793990567326546e-05
2,CTGAN,10-5,5.49850519746542e-05
2,CTGAN,10-5,5.495804361999035e-05
2,CTGAN,10-5,5.4345931857824326e-05
2,CTGAN,10-5,5.4561998695135117e-05
2,CTGAN,10-5,5.521811544895172e-05
2,CTGAN,10-5,5.444302223622799e-05
2,CTGAN,10-5,5.468307062983513e-05
2,CTGAN,10-5,5.408306606113911e-05
2,CTGAN,10-5,5.4077012464404106e-05
2,CTGAN,10-5,5.423789843916893e-05
2,CTGAN,10-5,5.4628122597932816e-05
2,CTGAN,10-5,5.4113101214170456e-05
2,CTGAN,10-5,5.843699909746647e-05
2,CTGAN,10-5,5.433708429336548e-05
2,CTGAN,10-5,5.3901923820376396e-05
2,CTGAN,10-5,5.467096343636513e-05
2,CTGAN,10-5,5.428190343081951e-05
2,CTGAN,10-5,5.402415990829468e-05
2,CTGAN,10-5,5.393405444920063e-05
2,CTGAN,10-5,5.430891178548336e-05
2,CTGAN,10-5,5.4933130741119385e-05
2,CTGAN,10-5,5.413009785115719e-05
2,CTGAN,10-5,5.3890980780124664e-05
2,CTGAN,10-5,5.435803905129433e-05
2,CTGAN,10-5,5.405093543231487e-05
2,CTGAN,10-5,5.4064905270934105e-05
2,CTGAN,10-5,5.398597568273544e-05
2,CTGAN,10-5,5.3829047828912735e-05
2,CTGAN,10-5,5.360785871744156e-05
2,CTGAN,10-5,5.389796569943428e-05
2,CTGAN,10-5,5.396711640059948e-05
2,CTGAN,10-5,0.0002012921031564474
2,CTGAN,10-5,9.940913878381252e-05
2,CTGAN,10-5,5.5029988288879395e-05
2,CTGAN,10-5,5.4448144510388374e-05
2,CTGAN,10-5,5.409703589975834e-05
2,CTGAN,10-5,5.402509123086929e-05
2,CTGAN,10-5,5.397899076342583e-05
2,CTGAN,10-5,5.451892502605915e-05
2,CTGAN,10-5,5.409517325460911e-05
2,CTGAN,10-5,5.400809459388256e-05
2,CTGAN,10-5,5.4045114666223526e-05
2,CTGAN,10-5,5.402113310992718e-05
2,CTGAN,10-5,5.3993891924619675e-05
2,CTGAN,10-5,5.4060015827417374e-05
2,CTGAN,10-5,5.956296809017658e-05
2,CTGAN,10-5,5.44979702681303e-05
2,CTGAN,10-5,5.38479071110487e-05
2,CTGAN,10-5,5.3928932175040245e-05
2,CTGAN,10-5,5.3969910368323326e-05
2,CTGAN,10-5,5.383300594985485e-05
2,CTGAN,10-5,5.371309816837311e-05
2,CTGAN,10-5,5.365000106394291e-05
2,CTGAN,10-5,5.380110815167427e-05
2,CTGAN,10-5,5.3709838539361954e-05
2,CTGAN,10-5,5.376199260354042e-05
2,CTGAN,10-5,5.384301766753197e-05
2,CTGAN,10-5,5.428283475339413e-05
2,CTGAN,10-5,5.372590385377407e-05
2,CTGAN,10-5,5.3897034376859665e-05
2,CTGAN,10-5,5.420297384262085e-05
2,CTGAN,10-5,5.4064905270934105e-05
2,CTGAN,10-5,5.3792959079146385e-05
2,CTGAN,10-5,5.3832074627280235e-05
2,CTGAN,10-5,6.401794962584972e-05
2,CTGAN,10-5,5.4100994020700455e-05
2,CTGAN,10-5,5.412101745605469e-05
2,CTGAN,10-5,5.408702418208122e-05
2,CTGAN,10-5,5.405093543231487e-05
2,CTGAN,10-5,5.4108910262584686e-05
2,CTGAN,10-5,5.393405444920063e-05
2,CTGAN,10-5,5.397503264248371e-05
2,CTGAN,10-5,5.395407788455486e-05
2,CTGAN,10-5,5.413801409304142e-05
2,CTGAN,10-5,5.413382314145565e-05
2,CTGAN,10-5,5.408399738371372e-05
2,CTGAN,10-5,5.403999239206314e-05
2,CTGAN,10-5,5.3838128224015236e-05
2,CTGAN,10-5,5.373894236981869e-05
2,CTGAN,10-5,5.375291220843792e-05
2,CTGAN,10-5,5.4182019084692e-05
2,CTGAN,10-5,5.3881900385022163e-05
2,CTGAN,10-5,5.656690336763859e-05
2,CTGAN,10-5,5.352194420993328e-05
2,CTGAN,10-5,5.423719994723797e-05
2,CTGAN,10-5,5.3851865231990814e-05
2,CTGAN,10-5,5.358201451599598e-05
2,CTGAN,10-5,5.363998934626579e-05
2,CTGAN,10-5,5.3958967328071594e-05
2,CTGAN,10-5,5.398504436016083e-05
2,CTGAN,10-5,5.376199260354042e-05
2,CTGAN,10-5,5.375407636165619e-05
2,CTGAN,10-5,5.371309816837311e-05
2,CTGAN,10-5,5.3822994232177734e-05
2,CTGAN,10-5,5.37908636033535e-05
2,CTGAN,10-5,5.380110815167427e-05
2,CTGAN,10-5,5.392497405409813e-05
2,CTGAN,10-5,5.396711640059948e-05
2,CTGAN,10-5,5.374802276492119e-05
2,CTGAN,10-5,5.38090243935585e-05
2,CTGAN,10-5,5.6762946769595146e-05
2,CTGAN,10-5,5.3863972425460815e-05
2,CTGAN,10-5,5.372590385377407e-05
2,CTGAN,10-5,5.363393574953079e-05
2,CTGAN,10-5,5.3727999329566956e-05
2,CTGAN,10-5,5.38569875061512e-05
2,CTGAN,10-5,5.3560128435492516e-05
2,CTGAN,10-5,5.414895713329315e-05
2,CTGAN,10-5,5.39110042154789e-05
2,CTGAN,10-5,9.120907634496689e-05
2,CTGAN,10-5,7.17691145837307e-05
2,CTGAN,10-5,5.49850519746542e-05
2,CTGAN,10-5,5.4064905270934105e-05
2,CTGAN,10-5,5.4167117923498154e-05
2,CTGAN,10-5,5.403696559369564e-05
