symbolic_formula,modelo,arquitectura,tiempo
7,TVAE,10-5,1.4631077647209167e-06
7,TVAE,10-5,1.3918615877628326e-06
7,TVAE,10-5,1.4391262084245682e-06
7,TVAE,10-5,1.3881362974643707e-06
7,TVAE,10-5,1.4370307326316833e-06
7,TVAE,10-5,1.7189886420965195e-06
7,TVAE,10-5,1.4889519661664963e-06
7,TVAE,10-5,1.4188699424266815e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.384178176522255e-06
7,TVAE,10-5,1.3848766684532166e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.4060642570257187e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.4030374586582184e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.3990793377161026e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.3879034668207169e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.5310943126678467e-06
7,TVAE,10-5,1.4360994100570679e-06
7,TVAE,10-5,1.4388933777809143e-06
7,TVAE,10-5,1.3941898941993713e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.4528632164001465e-06
7,TVAE,10-5,1.6291160136461258e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.4670658856630325e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.5799887478351593e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.4009419828653336e-06
7,TVAE,10-5,1.5320256352424622e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.3909302651882172e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3888347893953323e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.352047547698021e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3618264347314835e-06
7,TVAE,10-5,1.4039687812328339e-06
7,TVAE,10-5,1.5469267964363098e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,5.336944013834e-06
7,TVAE,10-5,1.5790574252605438e-06
7,TVAE,10-5,1.41095370054245e-06
7,TVAE,10-5,1.4009419828653336e-06
7,TVAE,10-5,1.4039687812328339e-06
7,TVAE,10-5,1.3848766684532166e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.4039687812328339e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3990793377161026e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3778917491436005e-06
7,TVAE,10-5,1.3939570635557175e-06
7,TVAE,10-5,1.51805579662323e-06
7,TVAE,10-5,1.4142133295536041e-06
7,TVAE,10-5,1.3879034668207169e-06
7,TVAE,10-5,1.4042016118764877e-06
7,TVAE,10-5,1.3671815395355225e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3671815395355225e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.5790574252605438e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.3569369912147522e-06
7,TVAE,10-5,1.3450626283884048e-06
7,TVAE,10-5,1.3511162251234055e-06
7,TVAE,10-5,1.3550743460655212e-06
7,TVAE,10-5,1.3550743460655212e-06
7,TVAE,10-5,1.3499520719051361e-06
7,TVAE,10-5,1.3541430234909058e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3459939509630203e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.3618264347314835e-06
7,TVAE,10-5,1.5140976756811142e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3881362974643707e-06
7,TVAE,10-5,1.3641547411680222e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3490207493305206e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3550743460655212e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3532117009162903e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.34296715259552e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.4849938452243805e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.51805579662323e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.3771932572126389e-06
7,TVAE,10-5,1.4209654182195663e-06
7,TVAE,10-5,1.4239922165870667e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.3671815395355225e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.6139820218086243e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3811513781547546e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3778917491436005e-06
7,TVAE,10-5,1.3641547411680222e-06
7,TVAE,10-5,1.4009419828653336e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.3529788702726364e-06
7,TVAE,10-5,1.3548415154218674e-06
7,TVAE,10-5,1.5259720385074615e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.5171244740486145e-06
7,TVAE,10-5,1.3818498700857162e-06
7,TVAE,10-5,1.4409888535737991e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.4039687812328339e-06
7,TVAE,10-5,1.3881362974643707e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.4009419828653336e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3569369912147522e-06
7,TVAE,10-5,1.4831312000751495e-06
7,TVAE,10-5,1.3848766684532166e-06
7,TVAE,10-5,1.3599637895822525e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3809185475111008e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3809185475111008e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3641547411680222e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.4780089259147644e-06
7,TVAE,10-5,3.06800939142704e-06
7,TVAE,10-5,1.5660189092159271e-06
7,TVAE,10-5,1.4209654182195663e-06
7,TVAE,10-5,1.5338882803916931e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.4051329344511032e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3918615877628326e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3879034668207169e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3599637895822525e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3988465070724487e-06
7,TVAE,10-5,1.4079269021749496e-06
7,TVAE,10-5,1.3960525393486023e-06
7,TVAE,10-5,1.537846401333809e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.5329569578170776e-06
7,TVAE,10-5,1.3969838619232178e-06
7,TVAE,10-5,1.3879034668207169e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.5529803931713104e-06
7,TVAE,10-5,1.4060642570257187e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3979151844978333e-06
7,TVAE,10-5,1.4081597328186035e-06
7,TVAE,10-5,1.4230608940124512e-06
7,TVAE,10-5,1.3918615877628326e-06
7,TVAE,10-5,1.3939570635557175e-06
7,TVAE,10-5,1.3969838619232178e-06
7,TVAE,10-5,4.182104021310806e-06
7,TVAE,10-5,1.609092578291893e-06
7,TVAE,10-5,1.4039687812328339e-06
7,TVAE,10-5,1.5238765627145767e-06
7,TVAE,10-5,1.41095370054245e-06
7,TVAE,10-5,1.4151446521282196e-06
7,TVAE,10-5,1.3969838619232178e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3969838619232178e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3888347893953323e-06
7,TVAE,10-5,1.435866579413414e-06
7,TVAE,10-5,1.4468096196651459e-06
7,TVAE,10-5,1.477077603340149e-06
7,TVAE,10-5,1.3941898941993713e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3811513781547546e-06
7,TVAE,10-5,1.3539101928472519e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.5040859580039978e-06
7,TVAE,10-5,1.4130491763353348e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3888347893953323e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.391163095831871e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3641547411680222e-06
7,TVAE,10-5,1.378823071718216e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.5441328287124634e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.5299301594495773e-06
7,TVAE,10-5,1.402106136083603e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.3641547411680222e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.4971010386943817e-06
7,TVAE,10-5,1.3601966202259064e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3771932572126389e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3958197087049484e-06
7,TVAE,10-5,2.8961803764104843e-06
7,TVAE,10-5,1.5310943126678467e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.384178176522255e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3881362974643707e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.5469267964363098e-06
7,TVAE,10-5,1.3951212167739868e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.5508849173784256e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.4079269021749496e-06
7,TVAE,10-5,1.385807991027832e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.4870893210172653e-06
7,TVAE,10-5,1.3981480151414871e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.3601966202259064e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.378823071718216e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.3958197087049484e-06
7,TVAE,10-5,1.3469252735376358e-06
7,TVAE,10-5,1.3499520719051361e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.3569369912147522e-06
7,TVAE,10-5,1.4961697161197662e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3939570635557175e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.3958197087049484e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3601966202259064e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.3951212167739868e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3990793377161026e-06
7,TVAE,10-5,1.3809185475111008e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3778917491436005e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.5280675143003464e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.4121178537607193e-06
7,TVAE,10-5,1.375097781419754e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.5059486031532288e-06
7,TVAE,10-5,1.4130491763353348e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.4049001038074493e-06
7,TVAE,10-5,1.3741664588451385e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3441313058137894e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.5229452401399612e-06
7,TVAE,10-5,1.3941898941993713e-06
7,TVAE,10-5,1.3879034668207169e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.402106136083603e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3569369912147522e-06
7,TVAE,10-5,1.3569369912147522e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3781245797872543e-06
7,TVAE,10-5,1.368112862110138e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,2.8989743441343307e-06
7,TVAE,10-5,1.491047441959381e-06
7,TVAE,10-5,1.4149118214845657e-06
7,TVAE,10-5,1.493142917752266e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.3939570635557175e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.3639219105243683e-06
7,TVAE,10-5,1.3650860637426376e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3818498700857162e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3920944184064865e-06
7,TVAE,10-5,1.5399418771266937e-06
7,TVAE,10-5,1.526903361082077e-06
7,TVAE,10-5,1.4060642570257187e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3581011444330215e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3578683137893677e-06
7,TVAE,10-5,1.3778917491436005e-06
7,TVAE,10-5,1.3618264347314835e-06
7,TVAE,10-5,1.3809185475111008e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3739336282014847e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.559033989906311e-06
7,TVAE,10-5,1.3951212167739868e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.385807991027832e-06
7,TVAE,10-5,1.3809185475111008e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.3748649507761002e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.393025740981102e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3778917491436005e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.367880031466484e-06
7,TVAE,10-5,1.369975507259369e-06
7,TVAE,10-5,1.4030374586582184e-06
7,TVAE,10-5,1.3718381524085999e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3620592653751373e-06
7,TVAE,10-5,1.5301629900932312e-06
7,TVAE,10-5,1.402106136083603e-06
7,TVAE,10-5,1.3599637895822525e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.3539101928472519e-06
7,TVAE,10-5,1.3539101928472519e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3818498700857162e-06
7,TVAE,10-5,1.3529788702726364e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.3720709830522537e-06
7,TVAE,10-5,1.378823071718216e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.384178176522255e-06
7,TVAE,10-5,1.3851094990968704e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.5259720385074615e-06
7,TVAE,10-5,1.4069955796003342e-06
7,TVAE,10-5,1.376960426568985e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.3869721442461014e-06
7,TVAE,10-5,1.516193151473999e-06
7,TVAE,10-5,1.3997778296470642e-06
7,TVAE,10-5,1.3671815395355225e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.3709068298339844e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.3532117009162903e-06
7,TVAE,10-5,1.3529788702726364e-06
7,TVAE,10-5,1.360895112156868e-06
7,TVAE,10-5,1.3702083379030228e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.3660173863172531e-06
7,TVAE,10-5,1.3899989426136017e-06
7,TVAE,10-5,1.352047547698021e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.3690441846847534e-06
7,TVAE,10-5,1.3508833944797516e-06
7,TVAE,10-5,1.3648532330989838e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.3560056686401367e-06
7,TVAE,10-5,1.559033989906311e-06
7,TVAE,10-5,1.3587996363639832e-06
7,TVAE,10-5,1.3550743460655212e-06
7,TVAE,10-5,1.3469252735376358e-06
7,TVAE,10-5,1.3830140233039856e-06
7,TVAE,10-5,1.3688113540410995e-06
7,TVAE,10-5,1.3951212167739868e-06
7,TVAE,10-5,1.3711396604776382e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.386040821671486e-06
7,TVAE,10-5,1.3730023056268692e-06
7,TVAE,10-5,2.8510112315416336e-06
7,TVAE,10-5,1.5071127563714981e-06
7,TVAE,10-5,1.3760291039943695e-06
7,TVAE,10-5,1.383945345878601e-06
7,TVAE,10-5,1.3820827007293701e-06
7,TVAE,10-5,1.4060642570257187e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.359032467007637e-06
7,TVAE,10-5,1.3799872249364853e-06
7,TVAE,10-5,1.3669487088918686e-06
7,TVAE,10-5,1.400010660290718e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.3890676200389862e-06
7,TVAE,10-5,1.5241093933582306e-06
7,TVAE,10-5,1.4009419828653336e-06
7,TVAE,10-5,1.3629905879497528e-06
7,TVAE,10-5,1.394888386130333e-06
7,TVAE,10-5,1.3790559023618698e-06
7,TVAE,10-5,1.4100223779678345e-06
7,TVAE,10-5,1.3688113540410995e-06
7,TVAE,10-5,1.3611279428005219e-06
7,TVAE,10-5,1.409091055393219e-06
7,TVAE,10-5,1.386040821671486e-06
